"","country","iso3","g.whoregion","row.rank.new","year.new","source.new","all.areas.covered.new","area.desc.new","surv.quality.new","dst.rlt.new","mdr.new","mdr.new.pcnt","mdr.new.pcnt.lo","mdr.new.pcnt.hi","dr.r.nh.new","dr.r.nh.new.pcnt","dr.r.nh.new.pcnt.lo","dr.r.nh.new.pcnt.hi","xpert.new","xpert.dr.r.new","xpert.dr.r.new.pcnt","xpert.dr.r.new.pcnt.lo","xpert.dr.r.new.pcnt.hi","r.rlt.new","rr.new","rr.new.pcnt","rr.new.pcnt.lo","rr.new.pcnt.hi","dst.rlt.hr.new","dst.rlt.hr.new.pcnt","dst.rlt.hr.new.pcnt.lo","dst.rlt.hr.new.pcnt.hi","dst.rlt.rr.new","dst.rlt.rr.new.pcnt","dst.rlt.rr.new.pcnt.lo","dst.rlt.rr.new.pcnt.hi","dr.h.nr.new","dr.h.nr.new.pcnt","dr.h.nr.new.pcnt.lo","dr.h.nr.new.pcnt.hi"
"86","Belgium","BEL","EUR",10,2009,"Surveillance",1,NA,"A",609,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
"87","Belgium","BEL","EUR",11,2008,"Surveillance",1,NA,"A",630,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA
"88","Belgium","BEL","EUR",12,2007,"pre-2010 TME data collection",1,NA,"A",707,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Belgium","BEL","EUR",13,2006,"Surveillance",1,NA,"A",606,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA
"90","Belgium","BEL","EUR",14,2005,"Surveillance",1,NA,"A",588,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA
"91","Belgium","BEL","EUR",15,2004,"Surveillance",1,NA,"A",622,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"92","Belgium","BEL","EUR",16,2003,"Surveillance",1,NA,"A",510,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"93","Belgium","BEL","EUR",17,2002,"Surveillance",1,NA,"A",629,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"94","Belgium","BEL","EUR",18,2001,"Surveillance",1,NA,"A",562,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
"95","Belgium","BEL","EUR",19,2000,"Surveillance",1,NA,"A",562,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
"96","Benin","BEN","AFR",1,2022,"Surveillance",1,NA,"A",16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2748,21,NA,NA,NA,10,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"97","Benin","BEN","AFR",2,2021,"Surveillance",1,NA,"A",21,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2647,29,NA,NA,NA,10,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"98","Benin","BEN","AFR",3,2010,"Survey",1,NA,"A",403,NA,0.5,0.1,2,NA,0.7,0.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,5.2,10.6
"99","Benin","BEN","AFR",4,1997,"Survey",1,NA,"A",333,NA,0.3,0.01,1.66,NA,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11,3,8.05
"100","Burkina Faso","BFA","AFR",1,2020,"Surveillance",1,NA,"N",39,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3282,39,NA,NA,NA,38,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
"101","Burkina Faso","BFA","AFR",2,2017,"Survey",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,993,NA,2.1,1.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Bangladesh","BGD","SEA",1,2019,"Survey",1,NA,"A",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096,NA,0.7,0.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Bangladesh","BGD","SEA",2,2011,"Survey",1,NA,"A",1050,NA,1.4,0.7,2.5,NA,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,3.2,5.8
"104","Bulgaria","BGR","EUR",1,2018,"Surveillance",1,NA,"A",464,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,12,NA,NA,NA,30,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"105","Bulgaria","BGR","EUR",2,2016,"Surveillance",1,NA,"A",572,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA
"106","Bulgaria","BGR","EUR",3,2012,"Surveillance",1,NA,"A",687,16,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"107","Bulgaria","BGR","EUR",4,2010,"Surveillance",1,NA,"A",803,16,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA
"108","Bahrain","BHR","EMR",1,2022,"Surveillance",1,NA,"N",82,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"109","Bahrain","BHR","EMR",2,2021,"Surveillance",1,NA,"N",112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"110","Bahrain","BHR","EMR",3,2019,"Surveillance",1,NA,"N",93,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,NA,NA,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"111","Bahrain","BHR","EMR",4,2018,"Surveillance",1,NA,"A",79,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,4,NA,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"112","Bahrain","BHR","EMR",5,2017,"Surveillance",1,NA,"A",80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"113","Bahrain","BHR","EMR",6,2016,"Surveillance",1,NA,"A",86,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Bahrain","BHR","EMR",7,2012,"Surveillance",1,NA,"A",160,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"115","Bahrain","BHR","EMR",8,2011,"Surveillance",1,NA,"A",154,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
"116","Bahrain","BHR","EMR",9,2010,"Surveillance",1,NA,"A",162,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"117","Bahamas","BHS","AMR",1,2021,"Surveillance",1,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Bahamas","BHS","AMR",2,2020,"Surveillance",1,NA,"A",20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"119","Bahamas","BHS","AMR",3,2019,"Surveillance",1,NA,"A",19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"120","Bahamas","BHS","AMR",4,2018,"Surveillance",1,NA,"N",18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"121","Bahamas","BHS","AMR",5,2017,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"122","Bahamas","BHS","AMR",6,2012,"Surveillance",1,NA,"A",27,1,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"123","Bahamas","BHS","AMR",7,2011,"Surveillance",1,NA,"A",31,1,NA,NA,NA,4,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"124","Bahamas","BHS","AMR",8,2010,"Surveillance",1,NA,"A",21,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"125","Bosnia and Herzegovina","BIH","EUR",1,2022,"Surveillance",1,NA,"A",338,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"126","Bosnia and Herzegovina","BIH","EUR",2,2021,"Surveillance",1,NA,"A",255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"127","Bosnia and Herzegovina","BIH","EUR",3,2020,"Surveillance",1,NA,"A",153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"128","Bosnia and Herzegovina","BIH","EUR",4,2019,"Surveillance",1,NA,"A",215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Bosnia and Herzegovina","BIH","EUR",5,2018,"Surveillance",1,NA,"N",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,2,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"130","Bosnia and Herzegovina","BIH","EUR",6,2017,"Surveillance",1,NA,"A",118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,0,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"131","Bosnia and Herzegovina","BIH","EUR",7,2016,"Surveillance",1,NA,"A",545,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"132","Bosnia and Herzegovina","BIH","EUR",8,2015,"Surveillance",1,NA,"A",583,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"133","Bosnia and Herzegovina","BIH","EUR",9,2013,"Surveillance",1,NA,"A",643,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"134","Bosnia and Herzegovina","BIH","EUR",10,2012,"Surveillance",1,NA,"A",724,4,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"135","Bosnia and Herzegovina","BIH","EUR",11,2011,"Surveillance",1,NA,"A",704,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"136","Bosnia and Herzegovina","BIH","EUR",12,2010,"Surveillance",1,NA,"A",600,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"137","Bosnia and Herzegovina","BIH","EUR",13,2009,"Surveillance",1,NA,"A",854,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"138","Bosnia and Herzegovina","BIH","EUR",14,2007,"pre-2010 TME data collection",1,NA,"A",1267,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Bosnia and Herzegovina","BIH","EUR",15,2006,"pre-2010 TME data collection",1,NA,"A",993,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Bosnia and Herzegovina","BIH","EUR",16,2005,"Surveillance",1,NA,"A",1035,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"141","Bosnia and Herzegovina","BIH","EUR",17,2004,"Surveillance",1,NA,"A",1048,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"142","Bosnia and Herzegovina","BIH","EUR",18,2003,"Surveillance",1,NA,"A",951,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"143","Bosnia and Herzegovina","BIH","EUR",19,2002,"Surveillance",1,NA,"A",933,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"144","Bosnia and Herzegovina","BIH","EUR",20,2001,"Surveillance",1,NA,"A",1132,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"145","Bosnia and Herzegovina","BIH","EUR",21,2000,"Surveillance",1,NA,"A",993,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"146","Bosnia and Herzegovina","BIH","EUR",22,1999,"Surveillance",1,NA,"A",1154,3,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"147","Belarus","BLR","EUR",1,2022,"Surveillance",1,NA,"A",1203,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203,499,NA,NA,NA,571,NA,NA,NA,499,NA,NA,NA,NA,NA,NA,NA
"148","Belarus","BLR","EUR",2,2021,"Surveillance",1,NA,"A",1032,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,390,NA,NA,NA,416,NA,NA,NA,390,NA,NA,NA,NA,NA,NA,NA
"149","Belarus","BLR","EUR",3,2020,"Surveillance",1,NA,"A",1015,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,401,NA,NA,NA,422,NA,NA,NA,401,NA,NA,NA,NA,NA,NA,NA
"150","Belarus","BLR","EUR",4,2019,"Surveillance",1,NA,"A",1490,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1490,561,NA,NA,NA,503,NA,NA,NA,561,NA,NA,NA,NA,NA,NA,NA
"151","Belarus","BLR","EUR",5,2018,"Surveillance",1,NA,"A",1529,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1529,559,NA,NA,NA,NA,NA,NA,NA,559,NA,NA,NA,NA,NA,NA,NA
"152","Belarus","BLR","EUR",6,2017,"Surveillance",1,NA,"A",1690,629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690,649,NA,NA,NA,NA,NA,NA,NA,649,NA,NA,NA,NA,NA,NA,NA
"153","Belarus","BLR","EUR",7,2016,"Surveillance",1,NA,"A",1762,654,NA,NA,NA,2,NA,NA,NA,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA
"154","Belarus","BLR","EUR",8,2015,"Surveillance",1,NA,"A",1896,678,NA,NA,NA,9,NA,NA,NA,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"155","Belarus","BLR","EUR",9,2014,"Surveillance",1,NA,"A",1958,667,NA,NA,NA,5,NA,NA,NA,32,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"156","Belarus","BLR","EUR",10,2013,"Surveillance",1,NA,"A",2145,755,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"157","Belarus","BLR","EUR",11,2012,"Surveillance",1,NA,"A",2164,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Belarus","BLR","EUR",12,2011,"Survey",1,NA,"A",934,NA,32.3,29.7,35,NA,0.5,0.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.6,9.7
"159","Belize","BLZ","AMR",1,2022,"Surveillance",1,NA,"A",56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"160","Belize","BLZ","AMR",2,2021,"Surveillance",1,NA,"N",46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"161","Belize","BLZ","AMR",3,2019,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"162","Belize","BLZ","AMR",4,2018,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"163","Bermuda","BMU","AMR",1,2021,"Surveillance",1,NA,"N",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"164","Bermuda","BMU","AMR",2,2019,"Surveillance",1,NA,"N",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"165","Bermuda","BMU","AMR",3,2018,"Surveillance",1,NA,"N",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"166","Bermuda","BMU","AMR",4,2017,"Surveillance",1,NA,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"167","Bermuda","BMU","AMR",5,2016,"Surveillance",1,NA,"A",2,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"168","Bermuda","BMU","AMR",6,2012,"Surveillance",1,NA,"A",2,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"169","Bermuda","BMU","AMR",7,2011,"Surveillance",1,NA,"A",1,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"170","Bermuda","BMU","AMR",8,2010,"Surveillance",1,NA,"A",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"171","Bolivia (Plurinational State of)","BOL","AMR",1,2021,"Surveillance",1,NA,"N",296,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5085,92,NA,NA,NA,51,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
"172","Bolivia (Plurinational State of)","BOL","AMR",2,2020,"Surveillance",1,NA,"A",3654,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3654,51,NA,NA,NA,10,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA
"173","Bolivia (Plurinational State of)","BOL","AMR",3,1996,"Survey",1,NA,"A",498,NA,1.2,0.44,2.6,NA,4.82,3.11,7.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.04,6.67,11.9
"174","Brazil","BRA","AMR",1001,2008,"Survey",0,"Rio de Janeiro, Rio Grande do Sul, Bahia, FD Brasilia, Santa Catarina, Minas Gerais, Sao Paolo","A",3000,NA,1.4,1,1.8,NA,0.1,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,3.9,5
"175","Brazil","BRA","AMR",1002,1996,"Survey",0,"Five States","A",2095,NA,0.91,0.55,1.42,NA,0.19,0.05,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01,4.1,6.07
"176","Barbados","BRB","AMR",1,2020,"Surveillance",1,NA,"A",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"177","Barbados","BRB","AMR",2,2014,"Surveillance",1,NA,"A",3,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"178","Brunei Darussalam","BRN","WPR",1,2021,"Surveillance",1,NA,"A",162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"179","Brunei Darussalam","BRN","WPR",2,2020,"Surveillance",1,NA,"A",229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"180","Brunei Darussalam","BRN","WPR",3,2019,"Surveillance",1,NA,"A",194,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,1,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"181","Brunei Darussalam","BRN","WPR",4,2018,"Surveillance",1,NA,"A",197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"182","Brunei Darussalam","BRN","WPR",5,2017,"Surveillance",1,NA,"A",170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,0,NA,NA,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"183","Brunei Darussalam","BRN","WPR",6,2016,"Surveillance",1,NA,"A",162,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"184","Brunei Darussalam","BRN","WPR",7,2015,"Surveillance",1,NA,"A",162,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"185","Brunei Darussalam","BRN","WPR",8,2014,"Surveillance",1,NA,"A",113,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"186","Brunei Darussalam","BRN","WPR",9,2013,"Surveillance",1,NA,"A",146,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"187","Brunei Darussalam","BRN","WPR",10,2012,"Surveillance",1,NA,"A",166,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"188","Brunei Darussalam","BRN","WPR",11,2011,"Surveillance",1,NA,"A",205,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"189","Brunei Darussalam","BRN","WPR",12,2010,"Surveillance",1,NA,"A",181,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"190","Brunei Darussalam","BRN","WPR",13,2009,"Surveillance",1,NA,"A",164,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
